id,n_trn,source,trn,registry
tri02650,1,ictrp,NCT04416919,ClinicalTrials.gov
tri02651,1,ictrp,NCT04417270,ClinicalTrials.gov
tri02652,1,ictrp,NCT04417335,ClinicalTrials.gov
tri02652,2,ictrp,EUCTR2020-001591-15,EudraCT
tri02652,3,ictrp,NL8547,NTR
tri02653,1,ictrp,NCT04418544,ClinicalTrials.gov
tri02654,1,ictrp,NCT04418947,ClinicalTrials.gov
tri02655,1,ictrp,NCT04419025,ClinicalTrials.gov
tri02656,1,ictrp,ISRCTN14447421,ISRCTN
tri02657,1,ictrp,ISRCTN59048638,ISRCTN
tri02658,1,ictrp,ISRCTN55886926,ISRCTN
tri02659,1,ictrp,ISRCTN15324611,ISRCTN
tri02660,1,ictrp,ChiCTR2000033872,ChiCTR
tri02661,1,ictrp,ChiCTR2000033830,ChiCTR
tri02662,1,ictrp,ChiCTR2000033798,ChiCTR
tri02663,1,ictrp,ChiCTR2000033782,ChiCTR
tri02664,1,ictrp,ChiCTR2000033781,ChiCTR
tri02665,1,ictrp,ChiCTR2000033780,ChiCTR
tri02666,1,ictrp,ChiCTR2000033774,ChiCTR
tri02667,1,ictrp,ChiCTR2000033745,ChiCTR
tri02668,1,ictrp,ChiCTR2000033723,ChiCTR
tri02669,1,ictrp,ChiCTR2000033720,ChiCTR
tri02670,1,ictrp,ChiCTR2000033719,ChiCTR
tri02671,1,ictrp,ChiCTR2000033705,ChiCTR
tri02672,1,ictrp,EUCTR2020-001257-51,EudraCT
tri02673,1,ictrp,EUCTR2020-001363-85,EudraCT
tri02674,1,ictrp,EUCTR2020-001270-29,EudraCT
tri02675,1,ictrp,EUCTR2020-001376-15,EudraCT
tri02677,1,ictrp,EUCTR2020-001498-63,EudraCT
tri02679,1,ictrp,EUCTR2020-001937-11,EudraCT
tri02680,1,ictrp,EUCTR2020-001244-26,EudraCT
tri02681,1,ictrp,DRKS00021439,DRKS
tri02682,1,ictrp,DRKS00021443,DRKS
tri02683,1,ictrp,DRKS00021447,DRKS
tri02684,1,ictrp,DRKS00021416,DRKS
tri02685,1,ictrp,DRKS00021420,DRKS
tri02686,1,ictrp,DRKS00021424,DRKS
tri02687,1,ictrp,DRKS00021432,DRKS
tri02688,1,ictrp,DRKS00021468,DRKS
tri02689,1,ictrp,DRKS00021399,DRKS
tri02690,1,ictrp,DRKS00021395,DRKS
tri02691,1,ictrp,DRKS00021516,DRKS
tri02692,1,ictrp,DRKS00021521,DRKS
tri02693,1,ictrp,DRKS00021523,DRKS
tri02694,1,ictrp,DRKS00021522,DRKS
tri02695,1,ictrp,DRKS00021527,DRKS
tri02696,1,ictrp,DRKS00021506,DRKS
tri02697,1,ictrp,DRKS00021514,DRKS
tri02698,1,ictrp,DRKS00021574,DRKS
tri02699,1,ictrp,DRKS00021573,DRKS
tri02700,1,ictrp,DRKS00021575,DRKS
tri02701,1,ictrp,DRKS00021578,DRKS
tri02702,1,ictrp,DRKS00021537,DRKS
tri02703,1,ictrp,DRKS00021585,DRKS
tri02704,1,ictrp,DRKS00021588,DRKS
tri02705,1,ictrp,DRKS00021581,DRKS
tri02706,1,ictrp,DRKS00021582,DRKS
tri02707,1,ictrp,DRKS00021591,DRKS
tri02708,1,ictrp,DRKS00021206,DRKS
tri02709,1,ictrp,DRKS00021208,DRKS
tri02710,1,ictrp,DRKS00021214,DRKS
tri02711,1,ictrp,DRKS00021255,DRKS
tri02712,1,ictrp,DRKS00021254,DRKS
tri02713,1,ictrp,DRKS00021226,DRKS
tri02714,1,ictrp,DRKS00021225,DRKS
tri02715,1,ictrp,DRKS00021220,DRKS
tri02716,1,ictrp,DRKS00021231,DRKS
tri02717,1,ictrp,DRKS00021166,DRKS
tri02718,1,ictrp,DRKS00021161,DRKS
tri02719,1,ictrp,DRKS00021164,DRKS
tri02720,1,ictrp,DRKS00021145,DRKS
tri02721,1,ictrp,DRKS00021152,DRKS
tri02722,1,ictrp,DRKS00021153,DRKS
tri02723,1,ictrp,DRKS00021186,DRKS
tri02724,1,ictrp,DRKS00021301,DRKS
tri02725,1,ictrp,DRKS00021306,DRKS
tri02726,1,ictrp,DRKS00021289,DRKS
tri02727,1,ictrp,DRKS00021295,DRKS
tri02728,1,ictrp,DRKS00021297,DRKS
tri02729,1,ictrp,DRKS00021268,DRKS
tri02730,1,ictrp,DRKS00021276,DRKS
tri02731,1,ictrp,DRKS00021270,DRKS
tri02732,1,ictrp,DRKS00021273,DRKS
tri02733,1,ictrp,DRKS00021134,DRKS
tri02734,1,ictrp,DRKS00022057,DRKS
tri02735,1,ictrp,DRKS00022054,DRKS
tri02736,1,ictrp,DRKS00022067,DRKS
tri02737,1,ictrp,DRKS00022071,DRKS
tri02738,1,ictrp,DRKS00022083,DRKS
tri02739,1,ictrp,DRKS00022088,DRKS
tri02740,1,ictrp,DRKS00021815,DRKS
tri02741,1,ictrp,DRKS00021823,DRKS
tri02742,1,ictrp,DRKS00021810,DRKS
tri02743,1,ictrp,DRKS00021605,DRKS
tri02744,1,ictrp,DRKS00021611,DRKS
tri02745,1,ictrp,DRKS00021612,DRKS
tri02746,1,ictrp,DRKS00021638,DRKS
tri02747,1,ictrp,DRKS00021653,DRKS
tri02748,1,ictrp,DRKS00021630,DRKS
tri02749,1,ictrp,DRKS00021688,DRKS
tri02750,1,ictrp,DRKS00021680,DRKS
tri02751,1,ictrp,DRKS00021699,DRKS
tri02752,1,ictrp,DRKS00021698,DRKS
tri02753,1,ictrp,DRKS00021658,DRKS
tri02754,1,ictrp,DRKS00021664,DRKS
tri02755,1,ictrp,DRKS00021675,DRKS
tri02756,1,ictrp,DRKS00021677,DRKS
tri02757,1,ictrp,DRKS00021676,DRKS
tri02758,1,ictrp,DRKS00021671,DRKS
tri02759,1,ictrp,DRKS00021727,DRKS
tri02760,1,ictrp,DRKS00021729,DRKS
tri02761,1,ictrp,EUCTR2020-001431-27,EudraCT
tri02761,2,ictrp,DRKS00021732,DRKS
tri02762,1,ictrp,DRKS00021706,DRKS
tri02763,1,ictrp,DRKS00021709,DRKS
tri02764,1,ictrp,DRKS00021757,DRKS
tri02765,1,ictrp,DRKS00021763,DRKS
tri02766,1,ictrp,DRKS00021772,DRKS
tri02767,1,ictrp,DRKS00021775,DRKS
tri02768,1,ictrp,DRKS00021740,DRKS
tri02769,1,ictrp,DRKS00021752,DRKS
tri02770,1,ictrp,DRKS00021791,DRKS
tri02771,1,ictrp,SLCTR/2020/011,SLCTR
tri02772,1,ictrp,IRCT20200128046294N2,IRCT
tri02773,1,ictrp,IRCT20200314046774N1,IRCT
tri02774,1,ictrp,IRCT20200324046850N3,IRCT
tri02775,1,ictrp,IRCT20180923041093N3,IRCT
tri02776,1,ictrp,IRCT20180923041093N4,IRCT
tri02777,1,ictrp,IRCT20200324046850N1,IRCT
tri02778,1,ictrp,IRCT20200318046812N1,IRCT
tri02779,1,ictrp,IRCT20190810044500N5,IRCT
tri02780,1,ictrp,IRCT20180725040596N2,IRCT
tri02781,1,ictrp,IRCT20200404046947N1,IRCT
tri02782,1,ictrp,IRCT20151228025732N52,IRCT
tri02783,1,ictrp,IRCT20081027001411N3,IRCT
tri02784,1,ictrp,IRCT20091201002804N12,IRCT
tri02785,1,ictrp,IRCT20200217046526N1,IRCT
tri02786,1,ictrp,IRCT20200411047016N1,IRCT
tri02787,1,ictrp,IRCT20190727044343N3,IRCT
tri02788,1,ictrp,IRCT20200223046586N2,IRCT
tri02789,1,ictrp,IRCT20081019001369N6,IRCT
tri02790,1,ictrp,IRCT20091012002582N21,IRCT
tri02791,1,ictrp,IRCT20200325046859N2,IRCT
tri02792,1,ictrp,IRCT20190418043307N1,IRCT
tri02793,1,ictrp,IRCT20200411047019N1,IRCT
tri02794,1,ictrp,IRCT20150303021315N19,IRCT
tri02795,1,ictrp,IRCT20080901001165N59,IRCT
tri02796,1,ictrp,IRCT20200209046427N1,IRCT
tri02797,1,ictrp,IRCT20200428047228N1,IRCT
tri02798,1,ictrp,IRCT20200501047259N1,IRCT
tri02799,1,ictrp,IRCT20200115046144N2,IRCT
tri02800,1,ictrp,IRCT20131129015584N3,IRCT
tri02801,1,ictrp,IRCT20150107020592N25,IRCT
tri02802,1,ictrp,IRCT20200502047268N1,IRCT
tri02803,1,ictrp,IRCT20200503047280N1,IRCT
tri02804,1,ictrp,IRCT20200418047126N1,IRCT
tri02805,1,ictrp,IRCT20200405046951N1,IRCT
tri02806,1,ictrp,IRCT20170211032494N3,IRCT
tri02807,1,ictrp,IRCT20081011001323N25,IRCT
tri02808,1,ictrp,IRCT20200421047150N1,IRCT
tri02809,1,ictrp,IRCT20180923041093N6,IRCT
tri02810,1,ictrp,IRCT20200509047360N1,IRCT
tri02811,1,ictrp,IRCT20140428017469N1,IRCT
tri02812,1,ictrp,IRCT20200506047323N2,IRCT
tri02813,1,ictrp,IRCT20200509047373N1,IRCT
tri02814,1,ictrp,IRCT20151227025726N15,IRCT
tri02815,1,ictrp,IRCT20150716023235N15,IRCT
tri02816,1,ictrp,IRCT20200510047383N1,IRCT
tri02817,1,ictrp,IRCT20120215009014N355,IRCT
tri02818,1,ictrp,IRCT20200511047396N1,IRCT
tri02819,1,ictrp,IRCT20170731035423N2,IRCT
tri02820,1,ictrp,IRCT20090609002017N35,IRCT
tri02821,1,ictrp,IRCT20080901001165N55,IRCT
tri02822,1,ictrp,IRCT20080901001165N53,IRCT
tri02823,1,ictrp,IRCT20200428047228N2,IRCT
tri02824,1,ictrp,IRCT20080901001165N60,IRCT
tri02825,1,ictrp,IRCT20200506047323N1,IRCT
tri02826,1,ictrp,IRCT20080901001165N56,IRCT
tri02827,1,ictrp,IRCT20200405046960N2,IRCT
tri02828,1,ictrp,IRCT20200516047462N1,IRCT
tri02829,1,ictrp,IRCT20151227025726N17,IRCT
tri02830,1,ictrp,IRCT20200516047468N1,IRCT
tri02831,1,ictrp,IRCT20150107020592N23,IRCT
tri02832,1,ictrp,IRCT20160809029275N1,IRCT
tri02833,1,ictrp,IRCT20151226025699N3,IRCT
tri02834,1,ictrp,IRCT20180608040007N2,IRCT
tri02835,1,ictrp,IRCT20200517047485N1,IRCT
tri02836,1,ictrp,IRCT20150107020592N22,IRCT
tri02837,1,ictrp,IRCT20200518047497N1,IRCT
tri02838,1,ictrp,IRCT20200519047510N1,IRCT
tri02839,1,ictrp,IRCT20151227025726N18,IRCT
tri02840,1,ictrp,IRCT20161206031256N3,IRCT
tri02841,1,ictrp,IRCT20080901001165N58,IRCT
tri02842,1,ictrp,IRCT20160126026217N4,IRCT
tri02843,1,ictrp,IRCT20200422047168N2,IRCT
tri02844,1,ictrp,IRCT20200525047562N1,IRCT
tri02845,1,ictrp,IRCT20200523047550N1,IRCT
tri02846,1,ictrp,IRCT20150107020592N24,IRCT
tri02847,1,ictrp,IRCT20200518047497N2,IRCT
tri02848,1,ictrp,IRCT20120703010178N20,IRCT
tri02849,1,ictrp,IRCT20200412047042N1,IRCT
tri02851,1,ictrp,LBCTR2020043459,LBCTR
tri02852,1,ictrp,JPRN-JapicCTI-205270,JapicCTI
tri02853,1,ictrp,JPRN-jRCT1032200025,jRCT
tri02854,1,ictrp,JPRN-jRCTs031190227,jRCT
tri02855,1,ictrp,JPRN-jRCTs031190269,jRCT
tri02856,1,ictrp,JPRN-jRCTs031200026,jRCT
tri02857,1,ictrp,JPRN-jRCTs032200044,jRCT
tri02858,1,ictrp,JPRN-jRCTs041190120,jRCT
tri02859,1,ictrp,JPRN-jRCTs061200002,jRCT
tri02860,1,ictrp,JPRN-UMIN000039997,UMIN-CTR
tri02861,1,ictrp,JPRN-UMIN000040219,UMIN-CTR
tri02862,1,ictrp,JPRN-UMIN000040333,UMIN-CTR
tri02863,1,ictrp,JPRN-UMIN000040341,UMIN-CTR
tri02864,1,ictrp,JPRN-UMIN000040353,UMIN-CTR
tri02865,1,ictrp,JPRN-UMIN000040405,UMIN-CTR
tri02866,1,ictrp,JPRN-UMIN000040407,UMIN-CTR
tri02867,1,ictrp,JPRN-UMIN000040451,UMIN-CTR
tri02868,1,ictrp,JPRN-UMIN000040453,UMIN-CTR
tri02869,1,ictrp,JPRN-UMIN000040479,UMIN-CTR
tri02870,1,ictrp,JPRN-UMIN000040516,UMIN-CTR
tri02871,1,ictrp,JPRN-UMIN000040520,UMIN-CTR
tri02872,1,ictrp,JPRN-UMIN000040563,UMIN-CTR
tri02873,1,ictrp,JPRN-UMIN000040587,UMIN-CTR
tri02874,1,ictrp,JPRN-UMIN000040598,UMIN-CTR
tri02875,1,ictrp,JPRN-UMIN000040602,UMIN-CTR
tri02876,1,ictrp,JPRN-UMIN000040614,UMIN-CTR
tri02877,1,ictrp,JPRN-UMIN000040616,UMIN-CTR
tri02878,1,ictrp,JPRN-UMIN000040617,UMIN-CTR
tri02879,1,ictrp,JPRN-UMIN000040679,UMIN-CTR
tri02880,1,ictrp,JPRN-UMIN000040683,UMIN-CTR
tri02881,1,ictrp,JPRN-UMIN000040694,UMIN-CTR
tri02882,1,ictrp,PACTR202004801273802,PACTR
tri02883,1,ictrp,PACTR202004693933092,PACTR
tri02884,1,ictrp,PACTR202004761408382,PACTR
tri02885,1,ictrp,PACTR202005599385499,PACTR
tri02886,1,ictrp,PACTR202004893013257,PACTR
tri02887,1,ictrp,PACTR202005681895696,PACTR
tri02888,1,ictrp,PACTR202005622389003,PACTR
tri02889,1,ictrp,PACTR202006717277937,PACTR
tri02890,1,ictrp,PACTR202006899597082,PACTR
tri02891,1,ictrp,RBR-6m69fc,ReBec
tri02892,1,ictrp,RBR-9pgwfc,ReBec
tri02893,1,ictrp,RBR-8969zg,ReBec
tri02894,1,ictrp,RBR-658khm,ReBec
tri02895,1,ictrp,RBR-6w5tbk,ReBec
tri02896,1,ictrp,RBR-3k4wxb,ReBec
tri02897,1,ictrp,RBR-3rdhgm,ReBec
tri02898,1,ictrp,RBR-4vm3yy,ReBec
tri02899,1,ictrp,RBR-62y3h7,ReBec
tri02900,1,ictrp,RBR-9y32yy,ReBec
tri02902,1,ictrp,RBR-2dxyx4,ReBec
tri02903,1,ictrp,RBR-43hbks,ReBec
tri02904,1,ictrp,RBR-949z6v,ReBec
tri02905,1,ictrp,RBR-876qb5,ReBec
tri02906,1,ictrp,RBR-4qjzh7,ReBec
tri02907,1,ictrp,RPCEC00000306,RPCEC
tri02908,1,ictrp,RPCEC00000307,RPCEC
tri02909,1,ictrp,RPCEC00000308,RPCEC
tri02910,1,ictrp,RPCEC00000309,RPCEC
tri02911,1,ictrp,RPCEC00000310,RPCEC
tri02912,1,ictrp,RPCEC00000311,RPCEC
tri02913,1,ictrp,RPCEC00000312,RPCEC
tri02914,1,ictrp,RPCEC00000313,RPCEC
tri02915,1,ictrp,RPCEC00000314,RPCEC
tri02916,1,ictrp,RPCEC00000315,RPCEC
tri02917,1,ictrp,RPCEC00000316,RPCEC
tri02918,1,ictrp,RPCEC00000317,RPCEC
tri02919,1,ictrp,RPCEC00000318,RPCEC
tri02920,1,ictrp,RPCEC00000319,RPCEC
tri02921,1,ictrp,RPCEC00000320,RPCEC
tri02922,1,ictrp,TCTR20200601002,TCTR
tri02923,1,ictrp,TCTR20200527001,TCTR
tri02924,1,ictrp,TCTR20200514001,TCTR
tri02925,1,ictrp,TCTR20200426002,TCTR
tri02926,1,ictrp,TCTR20200425001,TCTR
tri02927,1,ictrp,TCTR20200409006,TCTR
tri02928,1,ictrp,TCTR20200405001,TCTR
tri02929,1,ictrp,TCTR20200404004,TCTR
tri02930,1,ictrp,TCTR20200401002,TCTR
tri02931,1,ictrp,TCTR20200324001,TCTR
tri02932,1,ictrp,TCTR20200321001,TCTR
tri02933,1,ictrp,NCT04315298,ClinicalTrials.gov
tri02934,1,ictrp,NCT04316377,ClinicalTrials.gov
tri02935,1,ictrp,NCT04321928,ClinicalTrials.gov
tri02936,1,ictrp,NCT04335279,ClinicalTrials.gov
tri02937,1,ictrp,NCT04335305,ClinicalTrials.gov
tri02938,1,ictrp,NCT04335851,ClinicalTrials.gov
tri02939,1,ictrp,NCT04339426,ClinicalTrials.gov
tri02940,1,ictrp,NCT04345653,ClinicalTrials.gov
tri02941,1,ictrp,NCT04346420,ClinicalTrials.gov
tri02942,1,ictrp,NCT04346589,ClinicalTrials.gov
tri02943,1,ictrp,NCT04347382,ClinicalTrials.gov
tri02944,1,ictrp,NCT04348656,ClinicalTrials.gov
tri02945,1,ictrp,NCT04348942,ClinicalTrials.gov
tri02946,1,ictrp,NCT04350073,ClinicalTrials.gov
tri02947,1,ictrp,NCT04351139,ClinicalTrials.gov
tri02948,1,ictrp,NCT04351581,ClinicalTrials.gov
tri02948,2,ictrp,EUCTR2020-001544-26,EudraCT
tri02949,1,ictrp,NCT04355702,ClinicalTrials.gov
tri02950,1,ictrp,NCT04357041,ClinicalTrials.gov
tri02951,1,ictrp,NCT04357444,ClinicalTrials.gov
tri02951,2,ictrp,EUCTR2020-001571-32,EudraCT
tri02952,1,ictrp,NCT04359667,ClinicalTrials.gov
tri02953,1,ictrp,NCT04366323,ClinicalTrials.gov
tri02953,2,ictrp,EUCTR2020-001364-29,EudraCT
tri02954,1,ictrp,NCT04367545,ClinicalTrials.gov
tri02955,1,ictrp,NCT04367662,ClinicalTrials.gov
tri02956,1,ictrp,NCT04368728,ClinicalTrials.gov
tri02957,1,ictrp,NCT04370223,ClinicalTrials.gov
tri02958,1,ictrp,NCT04371328,ClinicalTrials.gov
tri02959,1,ictrp,NCT04371744,ClinicalTrials.gov
tri02960,1,ictrp,NCT04372017,ClinicalTrials.gov
tri02961,1,ictrp,NCT04374565,ClinicalTrials.gov
tri02962,1,ictrp,NCT04379310,ClinicalTrials.gov
tri02963,1,ictrp,NCT04381923,ClinicalTrials.gov
tri02964,1,ictrp,NCT04381962,ClinicalTrials.gov
tri02964,2,ictrp,EUCTR2020-001740-26,EudraCT
tri02965,1,ictrp,NCT04382495,ClinicalTrials.gov
tri02966,1,ictrp,NCT04387838,ClinicalTrials.gov
tri02967,1,ictrp,NCT04393636,ClinicalTrials.gov
tri02968,1,ictrp,NCT04395807,ClinicalTrials.gov
tri02969,1,ictrp,NCT04397510,ClinicalTrials.gov
tri02970,1,ictrp,NCT04401293,ClinicalTrials.gov
tri02971,1,ictrp,NCT04401436,ClinicalTrials.gov
tri02972,1,ictrp,NCT04402060,ClinicalTrials.gov
tri02973,1,ictrp,NCT04403100,ClinicalTrials.gov
tri02974,1,ictrp,NCT04403828,ClinicalTrials.gov
tri02975,1,ictrp,NCT04404270,ClinicalTrials.gov
tri02976,1,ictrp,NCT04408001,ClinicalTrials.gov
tri02977,1,ictrp,NCT04412265,ClinicalTrials.gov
tri02978,1,ictrp,NCT04412356,ClinicalTrials.gov
tri02979,1,ictrp,NCT04413747,ClinicalTrials.gov
tri02980,1,ictrp,NCT04415086,ClinicalTrials.gov
tri02981,1,ictrp,NCT04415879,ClinicalTrials.gov
tri02982,1,ictrp,NCT04416399,ClinicalTrials.gov
tri02983,1,ictrp,NCT04417374,ClinicalTrials.gov
tri02984,1,ictrp,NCT04418128,ClinicalTrials.gov
tri02985,1,ictrp,NCT04418193,ClinicalTrials.gov
tri02986,1,ictrp,NCT04418206,ClinicalTrials.gov
tri02987,1,ictrp,NCT04418245,ClinicalTrials.gov
tri02988,1,ictrp,NCT04418375,ClinicalTrials.gov
tri02989,1,ictrp,NCT04418505,ClinicalTrials.gov
tri02990,1,ictrp,NCT04418518,ClinicalTrials.gov
tri02991,1,ictrp,NCT04418531,ClinicalTrials.gov
tri02992,1,ictrp,NCT04418557,ClinicalTrials.gov
tri02993,1,ictrp,NCT04418609,ClinicalTrials.gov
tri02994,1,ictrp,NCT04419571,ClinicalTrials.gov
tri02995,1,ictrp,NCT04419623,ClinicalTrials.gov
tri02996,1,ictrp,NCT04420182,ClinicalTrials.gov
tri02997,1,ictrp,NCT04420260,ClinicalTrials.gov
tri02998,1,ictrp,NCT04420273,ClinicalTrials.gov
tri02999,1,ictrp,NCT04420286,ClinicalTrials.gov
tri03000,1,ictrp,NCT04420364,ClinicalTrials.gov
tri03001,1,ictrp,NCT04420390,ClinicalTrials.gov
tri03002,1,ictrp,NCT04420416,ClinicalTrials.gov
tri03003,1,ictrp,NCT04420468,ClinicalTrials.gov
tri03004,1,ictrp,NCT04420637,ClinicalTrials.gov
tri03005,1,ictrp,NCT04420676,ClinicalTrials.gov
tri03006,1,ictrp,NCT04420806,ClinicalTrials.gov
tri03007,1,ictrp,NCT04420988,ClinicalTrials.gov
tri03008,1,ictrp,NCT04421391,ClinicalTrials.gov
tri03009,1,ictrp,NCT04421534,ClinicalTrials.gov
tri03010,1,ictrp,NCT04421625,ClinicalTrials.gov
tri03011,1,ictrp,NCT04421664,ClinicalTrials.gov
tri03012,1,ictrp,NCT04422379,ClinicalTrials.gov
tri03013,1,ictrp,NCT04422418,ClinicalTrials.gov
tri03014,1,ictrp,NCT04422535,ClinicalTrials.gov
tri03015,1,ictrp,NCT04422691,ClinicalTrials.gov
tri03016,1,ictrp,NCT04422769,ClinicalTrials.gov
tri03017,1,ictrp,NCT04423042,ClinicalTrials.gov
tri03018,1,ictrp,NCT04423315,ClinicalTrials.gov
tri03019,1,ictrp,NCT04423692,ClinicalTrials.gov
tri03020,1,ictrp,NCT04424134,ClinicalTrials.gov
tri03021,1,ictrp,NCT04425616,ClinicalTrials.gov
tri03022,1,ictrp,NCT03376854,ClinicalTrials.gov
tri03023,1,ictrp,NCT04193878,ClinicalTrials.gov
tri03024,1,ictrp,NCT04303507,ClinicalTrials.gov
tri03024,2,ictrp,EUCTR2020-001441-39,EudraCT
tri03025,1,ictrp,NCT04315987,ClinicalTrials.gov
tri03026,1,ictrp,NCT04322682,ClinicalTrials.gov
tri03027,1,ictrp,NCT04325906,ClinicalTrials.gov
tri03028,1,ictrp,NCT04331795,ClinicalTrials.gov
tri03029,1,ictrp,NCT04334460,ClinicalTrials.gov
tri03030,1,ictrp,NCT04335786,ClinicalTrials.gov
tri03030,2,auto,EUCTR2020-001320-34,EudraCT
tri03031,1,ictrp,NCT04337320,ClinicalTrials.gov
tri03032,1,ictrp,NCT04337996,ClinicalTrials.gov
tri03033,1,ictrp,NCT04338074,ClinicalTrials.gov
tri03034,1,ictrp,NCT04341116,ClinicalTrials.gov
tri03035,1,ictrp,NCT04341922,ClinicalTrials.gov
tri03036,1,ictrp,NCT04342884,ClinicalTrials.gov
tri03037,1,ictrp,NCT04343651,ClinicalTrials.gov
tri03038,1,ictrp,NCT04344145,ClinicalTrials.gov
tri03039,1,ictrp,NCT04344288,ClinicalTrials.gov
tri03039,2,ictrp,EUCTR2020-001553-48,EudraCT
tri03040,1,ictrp,NCT04344925,ClinicalTrials.gov
tri03041,1,ictrp,NCT04344977,ClinicalTrials.gov
tri03042,1,ictrp,NCT04345861,ClinicalTrials.gov
tri03043,1,ictrp,NCT04346121,ClinicalTrials.gov
tri03044,1,ictrp,NCT04346628,ClinicalTrials.gov
tri03045,1,ictrp,NCT04347174,ClinicalTrials.gov
tri03045,2,ictrp,CTRI/2020/04/024846,CTRI
tri03046,1,ictrp,NCT04347239,ClinicalTrials.gov
tri03047,1,ictrp,NCT04348409,ClinicalTrials.gov
tri03048,1,ictrp,NCT04348552,ClinicalTrials.gov
tri03049,1,ictrp,NCT04351152,ClinicalTrials.gov
tri03050,1,ictrp,NCT04351503,ClinicalTrials.gov
tri03051,1,ictrp,NCT04353596,ClinicalTrials.gov
tri03051,2,ictrp,EUCTR2020-001206-35,EudraCT
tri03052,1,ictrp,NCT04355351,ClinicalTrials.gov
tri03053,1,ictrp,NCT04356495,ClinicalTrials.gov
tri03053,2,ictrp,EUCTR2020-001435-27,EudraCT
tri03054,1,ictrp,NCT04358588,ClinicalTrials.gov
tri03055,1,ictrp,NCT04360278,ClinicalTrials.gov
tri03056,1,ictrp,NCT04361474,ClinicalTrials.gov
tri03056,2,auto,EUCTR2020-001667-85,EudraCT
tri03057,1,ictrp,NCT04362813,ClinicalTrials.gov
tri03057,2,ictrp,EUCTR2020-001370-30,EudraCT
tri03058,1,ictrp,NCT04363606,ClinicalTrials.gov
tri03059,1,ictrp,NCT04365595,ClinicalTrials.gov
tri03060,1,ictrp,NCT04366232,ClinicalTrials.gov
tri03060,2,auto,EUCTR2020-001963-10,EudraCT
tri03061,1,ictrp,NCT04366245,ClinicalTrials.gov
tri03062,1,ictrp,NCT04368871,ClinicalTrials.gov
tri03063,1,ictrp,NCT04369599,ClinicalTrials.gov
tri03064,1,ictrp,NCT04373798,ClinicalTrials.gov
tri03065,1,ictrp,NCT04375098,ClinicalTrials.gov
tri03066,1,ictrp,NCT04375735,ClinicalTrials.gov
tri03067,1,ictrp,NCT04377711,ClinicalTrials.gov
tri03068,1,ictrp,NCT04379531,ClinicalTrials.gov
tri03069,1,ictrp,NCT04380961,ClinicalTrials.gov
tri03069,2,reg,EUCTR2020-003056-32,EudraCT
tri03070,1,ictrp,NCT04381013,ClinicalTrials.gov
tri03071,1,ictrp,NCT04382768,ClinicalTrials.gov
tri03072,1,ictrp,NCT04383899,ClinicalTrials.gov
tri03073,1,ictrp,NCT04385160,ClinicalTrials.gov
tri03074,1,ictrp,NCT04386694,ClinicalTrials.gov
tri03075,1,ictrp,NCT04386850,ClinicalTrials.gov
tri03075,2,ictrp,IRCT20200401046909N1,IRCT
tri03075,3,ictrp,IRCT20200401046909N2,IRCT
tri03076,1,ictrp,NCT04388813,ClinicalTrials.gov
tri03077,1,ictrp,NCT04389450,ClinicalTrials.gov
tri03078,1,ictrp,NCT04389489,ClinicalTrials.gov
tri03079,1,ictrp,NCT04389515,ClinicalTrials.gov
tri03080,1,ictrp,NCT04390516,ClinicalTrials.gov
tri03081,1,ictrp,NCT04391127,ClinicalTrials.gov
tri03082,1,ictrp,NCT04391166,ClinicalTrials.gov
tri03083,1,ictrp,NCT04393142,ClinicalTrials.gov
tri03084,1,ictrp,NCT04394078,ClinicalTrials.gov
tri03085,1,ictrp,NCT04395170,ClinicalTrials.gov
tri03086,1,ictrp,NCT04399980,ClinicalTrials.gov
tri03087,1,ictrp,NCT04400877,ClinicalTrials.gov
tri03088,1,ictrp,NCT04403880,ClinicalTrials.gov
tri03089,1,ictrp,NCT04405466,ClinicalTrials.gov
tri03090,1,ictrp,NCT04407546,ClinicalTrials.gov
tri03091,1,ictrp,NCT04409249,ClinicalTrials.gov
tri03092,1,ictrp,NCT04409886,ClinicalTrials.gov
tri03093,1,ictrp,NCT04410016,ClinicalTrials.gov
tri03094,1,ictrp,NCT04410835,ClinicalTrials.gov
tri03095,1,ictrp,NCT04412252,ClinicalTrials.gov
tri03096,1,ictrp,NCT04412278,ClinicalTrials.gov
tri03097,1,ictrp,NCT04412655,ClinicalTrials.gov
tri03098,1,ictrp,NCT04414293,ClinicalTrials.gov
tri03099,1,ictrp,NCT04414618,ClinicalTrials.gov
tri03100,1,ictrp,NCT04415359,ClinicalTrials.gov
tri03101,1,ictrp,NCT04416334,ClinicalTrials.gov
tri03102,1,ictrp,NCT04420299,ClinicalTrials.gov
tri03103,1,ictrp,NCT04422353,ClinicalTrials.gov
tri03104,1,ictrp,NCT04422509,ClinicalTrials.gov
tri03105,1,ictrp,NCT04422522,ClinicalTrials.gov
tri03106,1,ictrp,NCT04422574,ClinicalTrials.gov
tri03107,1,ictrp,NCT04422587,ClinicalTrials.gov
tri03108,1,ictrp,NCT04422613,ClinicalTrials.gov
tri03109,1,ictrp,NCT04422626,ClinicalTrials.gov
tri03110,1,ictrp,NCT04422678,ClinicalTrials.gov
tri03111,1,ictrp,NCT04422873,ClinicalTrials.gov
tri03112,1,ictrp,NCT04423003,ClinicalTrials.gov
tri03113,1,ictrp,NCT04423289,ClinicalTrials.gov
